https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETH
1545768000,2018-12-25 20:00:00,ETH/USD,133.22,137.0,133.0,134.91,5340277.15,39465.61
1545764400,2018-12-25 19:00:00,ETH/USD,132.75,134.68,132.36,133.22,3263963.06,24471.23
1545760800,2018-12-25 18:00:00,ETH/USD,128.26,132.86,128.0,132.75,3433701.02,26281.85
1545757200,2018-12-25 17:00:00,ETH/USD,129.21,129.27,127.14,128.26,2599056.54,20273.6
1545753600,2018-12-25 16:00:00,ETH/USD,127.05,130.1,126.9,129.21,2583041.88,20064.31
1545750000,2018-12-25 15:00:00,ETH/USD,129.05,130.22,124.5,127.05,12367223.79,97140.02
1545746400,2018-12-25 14:00:00,ETH/USD,130.15,131.15,128.27,129.05,4284456.82,32953.98
1545742800,2018-12-25 13:00:00,ETH/USD,132.04,133.19,128.45,130.15,5491242.91,41974.57
1545739200,2018-12-25 12:00:00,ETH/USD,131.17,132.35,129.85,132.04,3634501.96,27638.46
1545735600,2018-12-25 11:00:00,ETH/USD,131.24,132.39,127.6,131.17,4650259.56,35833.54
1545732000,2018-12-25 10:00:00,ETH/USD,134.05,134.62,130.99,131.24,2189812.72,16528.66
1545728400,2018-12-25 09:00:00,ETH/USD,130.85,136.75,130.26,134.05,4606832.1,34610.09
1545724800,2018-12-25 08:00:00,ETH/USD,132.01,132.54,129.51,130.85,3200196.32,24376.78
1545721200,2018-12-25 07:00:00,ETH/USD,130.96,134.38,130.92,132.01,3273285.84,24651.54
1545717600,2018-12-25 06:00:00,ETH/USD,131.22,132.12,129.44,130.96,1717927.24,13144.28
1545714000,2018-12-25 05:00:00,ETH/USD,130.51,132.92,130.0,131.22,2856562.65,21728.15
1545710400,2018-12-25 04:00:00,ETH/USD,128.2,132.09,128.0,130.51,5100139.39,39197.13
1545706800,2018-12-25 03:00:00,ETH/USD,134.2,135.11,127.24,128.2,8564898.45,65912.9
1545703200,2018-12-25 02:00:00,ETH/USD,134.67,135.45,132.51,134.2,3385396.19,25283.85
1545699600,2018-12-25 01:00:00,ETH/USD,133.0,135.77,133.0,134.67,5861704.52,43657.64
1545696000,2018-12-25 00:00:00,ETH/USD,142.53,143.5,131.0,133.0,15283803.14,113020.4
1545692400,2018-12-24 23:00:00,ETH/USD,144.86,149.02,140.17,142.53,8113053.31,56134.49
1545688800,2018-12-24 22:00:00,ETH/USD,146.23,146.24,143.1,144.86,1944222.4,13437.85
1545685200,2018-12-24 21:00:00,ETH/USD,141.61,146.6,140.96,146.23,6728230.47,46583.48
1545681600,2018-12-24 20:00:00,ETH/USD,140.47,142.93,140.24,141.61,5747429.55,40620.63
1545678000,2018-12-24 19:00:00,ETH/USD,143.48,143.5,135.79,140.47,13680064.74,98575.71
1545674400,2018-12-24 18:00:00,ETH/USD,151.07,151.31,139.88,143.48,11800782.56,81401.49
1545670800,2018-12-24 17:00:00,ETH/USD,150.21,152.47,149.98,151.07,2248218.51,14878.57
1545667200,2018-12-24 16:00:00,ETH/USD,149.06,152.53,147.5,150.21,12563384.66,83633.95
1545663600,2018-12-24 15:00:00,ETH/USD,160.72,163.5,148.94,149.06,21780958.23,137806.64
1545660000,2018-12-24 14:00:00,ETH/USD,151.98,162.85,150.86,160.72,11987261.62,76005.62
1545656400,2018-12-24 13:00:00,ETH/USD,148.16,153.3,148.09,151.98,3198216.18,21111.35
1545652800,2018-12-24 12:00:00,ETH/USD,149.07,149.79,147.9,148.16,864006.49,5805.45
1545649200,2018-12-24 11:00:00,ETH/USD,148.26,149.9,147.55,149.07,2339163.73,15744.7
1545645600,2018-12-24 10:00:00,ETH/USD,151.55,151.6,146.62,148.26,6891481.88,46430.96
1545642000,2018-12-24 09:00:00,ETH/USD,150.23,153.0,149.37,151.55,4466696.83,29408.16
1545638400,2018-12-24 08:00:00,ETH/USD,151.53,152.64,149.89,150.23,3701898.33,24470.28
1545634800,2018-12-24 07:00:00,ETH/USD,151.73,152.16,150.34,151.53,2970235.42,19646.26
1545631200,2018-12-24 06:00:00,ETH/USD,153.0,153.43,149.61,151.73,6275198.03,41347.06
1545627600,2018-12-24 05:00:00,ETH/USD,153.79,156.5,152.95,153.0,5087304.32,32907.42
1545624000,2018-12-24 04:00:00,ETH/USD,155.1,155.1,152.07,153.79,3321899.8,21646.16
1545620400,2018-12-24 03:00:00,ETH/USD,153.72,157.41,152.55,155.1,8262784.31,53412.4
1545616800,2018-12-24 02:00:00,ETH/USD,153.31,155.7,150.79,153.72,9534114.81,62376.26
1545613200,2018-12-24 01:00:00,ETH/USD,149.18,155.0,147.01,153.31,10841302.68,72191.29
1545609600,2018-12-24 00:00:00,ETH/USD,133.76,152.82,133.48,149.18,26805564.88,185116.64
1545606000,2018-12-23 23:00:00,ETH/USD,134.43,134.91,133.12,133.76,1090613.41,8136.84
1545602400,2018-12-23 22:00:00,ETH/USD,134.06,134.93,132.0,134.43,1640043.42,12280.59
1545598800,2018-12-23 21:00:00,ETH/USD,133.53,135.85,133.01,134.06,2484902.67,18444.13
1545595200,2018-12-23 20:00:00,ETH/USD,132.45,133.7,131.09,133.53,1673428.56,12647.61
1545591600,2018-12-23 19:00:00,ETH/USD,133.35,133.74,132.0,132.45,987046.17,7433.35
1545588000,2018-12-23 18:00:00,ETH/USD,132.83,134.64,131.88,133.35,1591332.03,11938.65
1545584400,2018-12-23 17:00:00,ETH/USD,132.71,133.18,131.47,132.83,958896.98,7250.89
1545580800,2018-12-23 16:00:00,ETH/USD,130.85,133.84,129.36,132.71,4047230.76,30564.26
1545577200,2018-12-23 15:00:00,ETH/USD,130.85,131.33,128.5,130.85,3490628.4,26880.28
1545573600,2018-12-23 14:00:00,ETH/USD,134.01,134.01,130.59,130.85,2601455.2,19689.04
1545570000,2018-12-23 13:00:00,ETH/USD,134.0,135.5,133.38,134.01,1212088.07,9018.33
1545566400,2018-12-23 12:00:00,ETH/USD,135.45,136.36,132.23,134.0,3117294.31,23277.36
1545562800,2018-12-23 11:00:00,ETH/USD,136.88,137.54,135.14,135.45,1454715.62,10683.75
1545559200,2018-12-23 10:00:00,ETH/USD,134.64,138.94,133.39,136.88,5628026.39,41349.29
1545555600,2018-12-23 09:00:00,ETH/USD,132.64,137.0,132.57,134.64,4294284.51,31766.66
1545552000,2018-12-23 08:00:00,ETH/USD,132.86,133.81,131.56,132.64,2289514.03,17237.45
1545548400,2018-12-23 07:00:00,ETH/USD,132.22,133.3,130.8,132.86,2682525.15,20353.67
1545544800,2018-12-23 06:00:00,ETH/USD,133.37,134.9,131.69,132.22,3277781.33,24561.46
1545541200,2018-12-23 05:00:00,ETH/USD,132.04,134.12,130.5,133.37,3670425.68,27715.02
1545537600,2018-12-23 04:00:00,ETH/USD,133.29,136.39,132.04,132.04,7482817.75,55708.89
1545534000,2018-12-23 03:00:00,ETH/USD,129.59,134.99,129.5,133.29,9754183.5,73689.64
1545530400,2018-12-23 02:00:00,ETH/USD,127.26,130.55,126.97,129.59,3371981.94,26169.48
1545526800,2018-12-23 01:00:00,ETH/USD,128.37,130.38,126.7,127.26,7148940.75,55611.45
1545523200,2018-12-23 00:00:00,ETH/USD,120.49,129.56,120.48,128.37,12239426.8,98118.01
1545519600,2018-12-22 23:00:00,ETH/USD,116.95,121.0,116.79,120.49,4353291.99,36396.84
1545516000,2018-12-22 22:00:00,ETH/USD,118.0,118.0,115.49,116.95,1487243.53,12745.48
1545512400,2018-12-22 21:00:00,ETH/USD,118.01,118.88,117.89,118.0,976534.6,8247.0
1545508800,2018-12-22 20:00:00,ETH/USD,116.44,119.19,116.43,118.01,3514298.85,29729.89
1545505200,2018-12-22 19:00:00,ETH/USD,115.51,116.86,115.31,116.44,1601219.31,13787.15
1545501600,2018-12-22 18:00:00,ETH/USD,114.25,116.3,114.23,115.51,715351.39,6206.96
1545498000,2018-12-22 17:00:00,ETH/USD,114.93,115.08,113.63,114.25,995716.24,8722.61
1545494400,2018-12-22 16:00:00,ETH/USD,115.49,116.22,112.69,114.93,3790570.26,33093.61
1545490800,2018-12-22 15:00:00,ETH/USD,114.91,116.27,114.34,115.49,1120466.43,9701.5
1545487200,2018-12-22 14:00:00,ETH/USD,114.06,115.37,113.22,114.91,1015322.02,8896.2
1545483600,2018-12-22 13:00:00,ETH/USD,114.01,115.76,113.62,114.06,1399559.0,12208.65
1545480000,2018-12-22 12:00:00,ETH/USD,115.5,115.9,113.53,114.01,1785370.84,15614.86
1545476400,2018-12-22 11:00:00,ETH/USD,115.69,115.9,114.73,115.5,1832327.04,15897.07
1545472800,2018-12-22 10:00:00,ETH/USD,117.49,117.67,115.5,115.69,1861259.57,15996.67
1545469200,2018-12-22 09:00:00,ETH/USD,111.14,118.41,111.05,117.49,6759693.74,58410.54
1545465600,2018-12-22 08:00:00,ETH/USD,111.55,111.79,110.79,111.14,715541.61,6424.82
1545462000,2018-12-22 07:00:00,ETH/USD,110.73,111.56,110.39,111.55,526260.82,4740.81
1545458400,2018-12-22 06:00:00,ETH/USD,109.95,111.5,109.95,110.73,628216.57,5662.67
1545454800,2018-12-22 05:00:00,ETH/USD,109.65,110.34,108.85,109.95,1407093.6,12851.67
1545451200,2018-12-22 04:00:00,ETH/USD,110.68,110.97,109.64,109.65,692048.5,6287.03
1545447600,2018-12-22 03:00:00,ETH/USD,111.49,111.5,110.61,110.68,542872.51,4893.54
1545444000,2018-12-22 02:00:00,ETH/USD,110.93,111.5,109.71,111.49,815276.25,7371.22
1545440400,2018-12-22 01:00:00,ETH/USD,111.99,111.99,110.37,110.93,1487819.12,13408.54
1545436800,2018-12-22 00:00:00,ETH/USD,111.11,112.65,111.11,111.99,710357.96,6338.08
1545433200,2018-12-21 23:00:00,ETH/USD,111.21,111.92,110.56,111.11,722315.43,6492.55
1545429600,2018-12-21 22:00:00,ETH/USD,111.71,112.25,110.5,111.21,978548.93,8812.61
1545426000,2018-12-21 21:00:00,ETH/USD,109.69,112.85,109.03,111.71,4090192.29,36799.09
1545422400,2018-12-21 20:00:00,ETH/USD,110.52,111.29,108.65,109.69,2846502.78,25914.72
1545418800,2018-12-21 19:00:00,ETH/USD,112.02,113.2,110.11,110.52,3597124.84,32272.01
1545415200,2018-12-21 18:00:00,ETH/USD,112.05,112.8,111.11,112.02,2658798.99,23765.32
1545411600,2018-12-21 17:00:00,ETH/USD,114.08,114.91,111.17,112.05,4698870.9,41704.83
1545408000,2018-12-21 16:00:00,ETH/USD,115.01,116.58,113.64,114.08,3281020.27,28581.76
1545404400,2018-12-21 15:00:00,ETH/USD,118.01,118.06,114.2,115.01,2092519.2,18053.35
1545400800,2018-12-21 14:00:00,ETH/USD,118.99,119.0,117.08,118.01,2054900.71,17391.53
1545397200,2018-12-21 13:00:00,ETH/USD,119.34,121.16,118.33,118.99,2045153.4,17071.21
1545393600,2018-12-21 12:00:00,ETH/USD,119.34,120.69,116.99,119.34,4435473.33,37536.19
1545390000,2018-12-21 11:00:00,ETH/USD,118.44,119.94,118.01,119.34,3329267.38,27950.41
1545386400,2018-12-21 10:00:00,ETH/USD,117.03,118.49,115.91,118.44,1773359.14,15131.14
1545382800,2018-12-21 09:00:00,ETH/USD,118.97,119.14,116.67,117.03,2256851.33,19195.21
1545379200,2018-12-21 08:00:00,ETH/USD,117.98,120.2,117.85,118.97,5323839.06,44701.29
1545375600,2018-12-21 07:00:00,ETH/USD,116.69,118.0,115.85,117.98,2692444.81,23031.35
1545372000,2018-12-21 06:00:00,ETH/USD,115.02,117.99,115.02,116.69,2078912.55,17842.36
1545368400,2018-12-21 05:00:00,ETH/USD,116.32,116.9,113.5,115.02,2583776.37,22429.98
1545364800,2018-12-21 04:00:00,ETH/USD,117.52,117.8,115.29,116.32,821475.44,7045.6
1545361200,2018-12-21 03:00:00,ETH/USD,119.27,119.49,115.56,117.52,2865536.88,24418.66
1545357600,2018-12-21 02:00:00,ETH/USD,121.19,122.0,117.64,119.27,3486076.91,29238.14
1545354000,2018-12-21 01:00:00,ETH/USD,118.25,122.66,116.99,121.19,6910992.56,57432.71
1545350400,2018-12-21 00:00:00,ETH/USD,118.47,118.47,114.18,118.25,4898395.34,42182.2
1545346800,2018-12-20 23:00:00,ETH/USD,117.18,119.1,116.44,118.47,3050802.64,25892.08
1545343200,2018-12-20 22:00:00,ETH/USD,118.19,119.27,115.62,117.18,5087015.41,43186.21
1545339600,2018-12-20 21:00:00,ETH/USD,112.6,118.49,112.42,118.19,5208266.8,45021.61
1545336000,2018-12-20 20:00:00,ETH/USD,116.39,116.86,112.42,112.6,4094289.08,35959.65
1545332400,2018-12-20 19:00:00,ETH/USD,116.15,117.98,115.84,116.39,1285601.96,10995.52
1545328800,2018-12-20 18:00:00,ETH/USD,117.31,117.99,115.35,116.15,2366468.02,20214.4
1545325200,2018-12-20 17:00:00,ETH/USD,118.98,120.7,115.97,117.31,9107784.16,77068.34
1545321600,2018-12-20 16:00:00,ETH/USD,112.58,119.8,111.81,118.98,11313255.43,96510.73
1545318000,2018-12-20 15:00:00,ETH/USD,112.48,113.87,111.77,112.58,2922650.76,25926.38
1545314400,2018-12-20 14:00:00,ETH/USD,111.83,112.71,111.27,112.48,1477115.82,13195.71
1545310800,2018-12-20 13:00:00,ETH/USD,113.07,114.13,111.1,111.83,3720087.6,33285.21
1545307200,2018-12-20 12:00:00,ETH/USD,111.56,113.4,111.47,113.07,1513972.87,13441.36
1545303600,2018-12-20 11:00:00,ETH/USD,112.4,114.0,111.05,111.56,3058552.86,27223.02
1545300000,2018-12-20 10:00:00,ETH/USD,113.12,114.22,111.5,112.4,4206329.35,37405.24
1545296400,2018-12-20 09:00:00,ETH/USD,110.53,114.23,110.38,113.12,6424198.77,57106.99
1545292800,2018-12-20 08:00:00,ETH/USD,104.83,112.43,104.75,110.53,10948188.87,99949.67
1545289200,2018-12-20 07:00:00,ETH/USD,103.55,104.86,103.25,104.83,947985.55,9117.52
1545285600,2018-12-20 06:00:00,ETH/USD,103.48,104.0,102.7,103.55,1698659.87,16447.56
1545282000,2018-12-20 05:00:00,ETH/USD,105.06,105.14,103.04,103.48,1944584.23,18691.06
1545278400,2018-12-20 04:00:00,ETH/USD,103.82,105.28,103.52,105.06,1873694.0,17935.35
1545274800,2018-12-20 03:00:00,ETH/USD,104.43,104.7,103.39,103.82,1739758.84,16730.21
1545271200,2018-12-20 02:00:00,ETH/USD,104.73,105.62,103.87,104.43,1639383.12,15647.08
1545267600,2018-12-20 01:00:00,ETH/USD,103.59,105.31,103.27,104.73,2270704.19,21724.58
1545264000,2018-12-20 00:00:00,ETH/USD,102.36,103.98,101.4,103.59,3126646.02,30437.11
1545260400,2018-12-19 23:00:00,ETH/USD,103.46,104.0,102.1,102.36,2365816.12,22944.99
1545256800,2018-12-19 22:00:00,ETH/USD,102.28,104.21,102.05,103.46,1914642.32,18555.56
1545253200,2018-12-19 21:00:00,ETH/USD,105.6,105.6,101.65,102.28,3390030.03,32998.3
1545249600,2018-12-19 20:00:00,ETH/USD,106.31,106.78,104.01,105.6,3397442.27,32293.09
1545246000,2018-12-19 19:00:00,ETH/USD,108.1,108.33,106.03,106.31,2328609.29,21737.94
1545242400,2018-12-19 18:00:00,ETH/USD,107.38,108.49,105.82,108.1,1739015.11,16233.48
1545238800,2018-12-19 17:00:00,ETH/USD,107.61,108.66,106.67,107.38,1957970.71,18223.28
1545235200,2018-12-19 16:00:00,ETH/USD,106.09,107.8,105.44,107.61,1365335.69,12786.6
1545231600,2018-12-19 15:00:00,ETH/USD,106.91,108.19,105.11,106.09,4264584.0,39957.0
1545228000,2018-12-19 14:00:00,ETH/USD,108.82,109.22,106.62,106.91,3539172.56,32861.46
1545224400,2018-12-19 13:00:00,ETH/USD,107.93,110.9,107.76,108.82,6605967.42,60162.98
1545220800,2018-12-19 12:00:00,ETH/USD,107.38,108.99,106.09,107.93,4334026.66,40208.48
1545217200,2018-12-19 11:00:00,ETH/USD,106.41,107.94,106.11,107.38,2258957.68,21083.45
1545213600,2018-12-19 10:00:00,ETH/USD,104.71,107.23,104.13,106.41,2563497.0,24151.87
1545210000,2018-12-19 09:00:00,ETH/USD,104.79,106.0,104.37,104.71,2083328.92,19847.9
1545206400,2018-12-19 08:00:00,ETH/USD,104.51,104.96,103.88,104.79,945951.74,9061.28
1545202800,2018-12-19 07:00:00,ETH/USD,105.1,105.22,103.6,104.51,1818347.16,17450.33
1545199200,2018-12-19 06:00:00,ETH/USD,105.98,106.92,104.77,105.1,1644417.05,15558.55
1545195600,2018-12-19 05:00:00,ETH/USD,104.44,106.45,104.39,105.98,1475622.47,13965.84
1545192000,2018-12-19 04:00:00,ETH/USD,106.54,106.75,104.15,104.44,3075466.2,29197.47
1545188400,2018-12-19 03:00:00,ETH/USD,106.64,108.24,105.89,106.54,3738353.81,35045.67
1545184800,2018-12-19 02:00:00,ETH/USD,106.79,108.24,105.69,106.64,2792964.66,26145.7
1545181200,2018-12-19 01:00:00,ETH/USD,104.27,108.63,103.94,106.79,7616522.23,71305.55
1545177600,2018-12-19 00:00:00,ETH/USD,104.08,104.95,102.66,104.27,3429611.63,33090.93
1545174000,2018-12-18 23:00:00,ETH/USD,98.0,105.77,98.0,104.08,11865462.82,115599.69
1545170400,2018-12-18 22:00:00,ETH/USD,96.85,98.64,96.85,98.0,1285046.67,13143.91
1545166800,2018-12-18 21:00:00,ETH/USD,95.69,97.06,95.66,96.85,1299739.11,13464.76
1545163200,2018-12-18 20:00:00,ETH/USD,96.49,97.54,95.3,95.69,1104225.22,11455.65
1545159600,2018-12-18 19:00:00,ETH/USD,95.98,96.83,95.6,96.49,797763.32,8300.36
1545156000,2018-12-18 18:00:00,ETH/USD,97.02,97.03,95.6,95.98,1894183.21,19715.83
1545152400,2018-12-18 17:00:00,ETH/USD,97.26,97.88,96.36,97.02,1072573.88,11058.89
1545148800,2018-12-18 16:00:00,ETH/USD,96.69,98.36,96.56,97.26,1621148.92,16589.83
1545145200,2018-12-18 15:00:00,ETH/USD,98.49,98.88,96.69,96.69,1320563.58,13523.41
1545141600,2018-12-18 14:00:00,ETH/USD,97.47,99.25,97.2,98.49,2031315.04,20660.44
1545138000,2018-12-18 13:00:00,ETH/USD,96.15,98.53,95.6,97.47,3106111.89,31952.32
1545134400,2018-12-18 12:00:00,ETH/USD,96.17,96.65,95.25,96.15,847469.08,8834.07
1545130800,2018-12-18 11:00:00,ETH/USD,95.4,96.5,94.62,96.17,1798074.6,18816.3
1545127200,2018-12-18 10:00:00,ETH/USD,94.9,95.69,94.5,95.4,775275.45,8153.35
1545123600,2018-12-18 09:00:00,ETH/USD,94.93,95.43,94.61,94.9,897850.36,9461.23
1545120000,2018-12-18 08:00:00,ETH/USD,96.37,96.52,94.5,94.93,1739581.99,18287.97
1545116400,2018-12-18 07:00:00,ETH/USD,96.16,96.96,95.88,96.37,1029765.57,10685.11
1545112800,2018-12-18 06:00:00,ETH/USD,95.54,96.21,95.29,96.16,1016268.14,10599.24
1545109200,2018-12-18 05:00:00,ETH/USD,97.28,97.35,95.25,95.54,1978513.98,20582.92
1545105600,2018-12-18 04:00:00,ETH/USD,98.51,98.51,97.25,97.28,1040583.24,10643.61
1545102000,2018-12-18 03:00:00,ETH/USD,96.7,98.62,96.57,98.51,1571055.43,16088.06
1545098400,2018-12-18 02:00:00,ETH/USD,96.68,97.46,96.6,96.7,768193.1,7922.54
1545094800,2018-12-18 01:00:00,ETH/USD,96.76,97.02,96.07,96.68,1439706.55,14939.6
1545091200,2018-12-18 00:00:00,ETH/USD,97.25,98.8,96.75,96.76,1716833.09,17544.1
1545087600,2018-12-17 23:00:00,ETH/USD,96.7,97.76,96.6,97.25,1141757.48,11759.56
1545084000,2018-12-17 22:00:00,ETH/USD,97.35,98.28,96.54,96.7,1246606.84,12803.66
1545080400,2018-12-17 21:00:00,ETH/USD,98.6,98.74,96.35,97.35,2358090.41,24238.24
1545076800,2018-12-17 20:00:00,ETH/USD,98.82,100.34,98.4,98.6,2785178.47,28155.65
1545073200,2018-12-17 19:00:00,ETH/USD,99.2,100.39,97.78,98.82,5266669.45,53174.3
1545069600,2018-12-17 18:00:00,ETH/USD,94.5,99.54,94.39,99.2,4858528.43,49844.14
1545066000,2018-12-17 17:00:00,ETH/USD,94.3,95.12,93.76,94.5,2481344.99,26230.91
1545062400,2018-12-17 16:00:00,ETH/USD,92.64,95.25,92.6,94.3,4462832.22,47440.83
1545058800,2018-12-17 15:00:00,ETH/USD,92.42,92.7,91.81,92.64,1602343.42,17362.15
1545055200,2018-12-17 14:00:00,ETH/USD,92.36,93.04,92.03,92.42,1930274.79,20844.89
1545051600,2018-12-17 13:00:00,ETH/USD,92.9,93.75,92.1,92.36,2403176.49,25847.57
1545048000,2018-12-17 12:00:00,ETH/USD,88.5,93.35,88.49,92.9,9986945.75,108617.08
1545044400,2018-12-17 11:00:00,ETH/USD,88.29,88.64,88.13,88.5,664490.68,7519.42
1545040800,2018-12-17 10:00:00,ETH/USD,88.51,88.51,88.16,88.29,478971.91,5426.11
1545037200,2018-12-17 09:00:00,ETH/USD,89.04,89.15,88.46,88.51,531019.53,5974.38
1545033600,2018-12-17 08:00:00,ETH/USD,88.66,89.5,88.5,89.04,2590088.55,29089.58
1545030000,2018-12-17 07:00:00,ETH/USD,87.38,89.49,87.1,88.66,2154826.56,24401.3
1545026400,2018-12-17 06:00:00,ETH/USD,87.23,87.86,87.13,87.38,390069.01,4457.89
1545022800,2018-12-17 05:00:00,ETH/USD,87.18,87.35,87.0,87.23,238403.64,2737.35
1545019200,2018-12-17 04:00:00,ETH/USD,87.12,87.2,86.89,87.18,235743.06,2708.92
1545015600,2018-12-17 03:00:00,ETH/USD,86.64,87.27,86.64,87.12,666515.74,7656.57
1545012000,2018-12-17 02:00:00,ETH/USD,86.7,86.96,86.21,86.64,346407.1,4002.79
1545008400,2018-12-17 01:00:00,ETH/USD,87.0,87.25,86.49,86.7,459104.57,5292.18
1545004800,2018-12-17 00:00:00,ETH/USD,86.56,87.55,86.26,87.0,875842.02,10077.93
1545001200,2018-12-16 23:00:00,ETH/USD,86.9,87.17,86.0,86.56,572417.09,6613.65
1544997600,2018-12-16 22:00:00,ETH/USD,86.7,87.26,86.3,86.9,985805.13,11374.79
1544994000,2018-12-16 21:00:00,ETH/USD,88.3,88.33,86.67,86.7,1495195.04,17069.3
1544990400,2018-12-16 20:00:00,ETH/USD,88.79,88.79,88.27,88.3,412343.95,4661.55
1544986800,2018-12-16 19:00:00,ETH/USD,88.12,89.0,88.08,88.79,679008.7,7662.98
1544983200,2018-12-16 18:00:00,ETH/USD,88.21,88.36,88.09,88.12,705405.81,7997.06
1544979600,2018-12-16 17:00:00,ETH/USD,88.44,88.45,88.21,88.21,574779.09,6506.52
1544976000,2018-12-16 16:00:00,ETH/USD,88.4,89.0,88.21,88.44,436588.72,4929.24
1544972400,2018-12-16 15:00:00,ETH/USD,88.0,88.64,87.66,88.4,586086.93,6647.39
1544968800,2018-12-16 14:00:00,ETH/USD,88.85,88.85,87.32,88.0,1693391.71,19200.06
1544965200,2018-12-16 13:00:00,ETH/USD,88.85,89.09,88.59,88.85,1329143.9,14951.38
1544961600,2018-12-16 12:00:00,ETH/USD,88.8,89.78,88.48,88.85,1606117.65,17987.15
1544958000,2018-12-16 11:00:00,ETH/USD,88.46,89.44,88.46,88.8,694090.92,7811.66
1544954400,2018-12-16 10:00:00,ETH/USD,88.16,88.8,88.12,88.46,510012.64,5762.19
1544950800,2018-12-16 09:00:00,ETH/USD,87.98,88.3,87.54,88.16,865476.73,9847.78
1544947200,2018-12-16 08:00:00,ETH/USD,88.29,88.53,87.87,87.98,835849.08,9488.8
1544943600,2018-12-16 07:00:00,ETH/USD,88.65,88.96,88.05,88.29,815469.17,9221.33
1544940000,2018-12-16 06:00:00,ETH/USD,88.46,89.15,88.46,88.65,797453.04,8966.98
1544936400,2018-12-16 05:00:00,ETH/USD,88.5,88.85,88.33,88.46,276174.3,3118.39
1544932800,2018-12-16 04:00:00,ETH/USD,88.8,89.94,88.43,88.5,884470.11,9929.98
1544929200,2018-12-16 03:00:00,ETH/USD,88.39,89.88,88.39,88.8,1417554.03,15904.48
1544925600,2018-12-16 02:00:00,ETH/USD,85.92,91.46,85.87,88.39,8324419.39,93909.63
1544922000,2018-12-16 01:00:00,ETH/USD,85.79,86.15,85.68,85.92,281535.25,3278.1
1544918400,2018-12-16 00:00:00,ETH/USD,85.74,86.15,85.57,85.79,405691.96,4725.43
1544914800,2018-12-15 23:00:00,ETH/USD,85.66,86.01,85.06,85.74,1239756.03,14502.25
1544911200,2018-12-15 22:00:00,ETH/USD,86.17,86.41,85.53,85.66,474995.25,5518.38
1544907600,2018-12-15 21:00:00,ETH/USD,85.85,86.45,85.39,86.17,643333.8,7499.26
1544904000,2018-12-15 20:00:00,ETH/USD,84.81,86.39,84.68,85.85,1980996.97,23108.65
1544900400,2018-12-15 19:00:00,ETH/USD,84.2,85.31,84.2,84.81,1070666.14,12611.84
1544896800,2018-12-15 18:00:00,ETH/USD,84.15,84.34,84.0,84.2,317018.54,3763.96
1544893200,2018-12-15 17:00:00,ETH/USD,84.47,84.65,84.0,84.15,454384.81,5397.61
1544889600,2018-12-15 16:00:00,ETH/USD,83.56,84.65,83.19,84.47,938811.64,11183.33
1544886000,2018-12-15 15:00:00,ETH/USD,84.66,84.66,83.17,83.56,1802315.69,21543.79
1544882400,2018-12-15 14:00:00,ETH/USD,84.56,84.78,84.26,84.66,786481.26,9303.84
1544878800,2018-12-15 13:00:00,ETH/USD,84.86,85.0,84.29,84.56,626656.35,7406.81
1544875200,2018-12-15 12:00:00,ETH/USD,85.42,85.48,84.72,84.86,406673.67,4774.02
1544871600,2018-12-15 11:00:00,ETH/USD,84.52,85.95,84.52,85.42,1196786.63,14048.08
1544868000,2018-12-15 10:00:00,ETH/USD,84.94,85.25,84.11,84.52,1561654.72,18466.79
1544864400,2018-12-15 09:00:00,ETH/USD,85.89,85.93,84.9,84.94,706489.12,8293.51
1544860800,2018-12-15 08:00:00,ETH/USD,85.83,86.01,85.68,85.89,599740.78,6984.11
1544857200,2018-12-15 07:00:00,ETH/USD,86.11,86.11,85.5,85.83,489698.09,5714.96
1544853600,2018-12-15 06:00:00,ETH/USD,86.16,86.39,85.97,86.11,164680.72,1912.91
1544850000,2018-12-15 05:00:00,ETH/USD,86.36,86.38,85.97,86.16,132034.98,1532.87
1544846400,2018-12-15 04:00:00,ETH/USD,86.4,86.7,86.18,86.36,298410.09,3449.73
1544842800,2018-12-15 03:00:00,ETH/USD,85.95,86.69,85.9,86.4,1121458.34,12973.16
1544839200,2018-12-15 02:00:00,ETH/USD,85.8,86.06,85.36,85.95,238038.68,2778.12
1544835600,2018-12-15 01:00:00,ETH/USD,85.74,85.89,85.43,85.8,508696.24,5932.48
1544832000,2018-12-15 00:00:00,ETH/USD,85.2,85.79,84.42,85.74,1003913.93,11832.48
1544828400,2018-12-14 23:00:00,ETH/USD,85.54,85.65,84.9,85.2,403341.77,4727.71
1544824800,2018-12-14 22:00:00,ETH/USD,84.3,86.52,84.3,85.54,1894111.76,22106.73
1544821200,2018-12-14 21:00:00,ETH/USD,84.86,84.96,83.67,84.3,1590545.92,18903.63
1544817600,2018-12-14 20:00:00,ETH/USD,85.28,85.5,84.86,84.86,401525.24,4707.39
1544814000,2018-12-14 19:00:00,ETH/USD,84.9,85.5,84.34,85.28,1090183.8,12816.5
1544810400,2018-12-14 18:00:00,ETH/USD,85.43,85.73,84.6,84.9,929461.2,10929.39
1544806800,2018-12-14 17:00:00,ETH/USD,85.0,85.82,84.49,85.43,3178804.26,37428.37
1544803200,2018-12-14 16:00:00,ETH/USD,87.15,87.28,84.79,85.0,4475956.6,52214.64
